|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    12.850735     0.495833    0.004650      16        0        4
    12.860740     0.495416    0.004287      16        0        4
    12.870743     0.495649    0.004551      16        0        4
    12.880743     0.493727    0.005159      16        0        4
    12.890743     0.500708    0.005463      16        0        4
    12.900741     0.497232    0.005779      16        0        4
    12.910736     0.499408    0.002371      16        0        4
    12.920731     0.501255    0.002445      16        0        4
    12.930723     0.499837    0.002939      16        0        4
    12.940714     0.500887    0.003048      16        0        4
    12.950704     0.505169    0.002873      16        0        4
    12.960691     0.503085    0.002759      16        0        4
    12.970676     0.504112    0.003118      16        0        4
    12.980661     0.505430    0.003590      16        0        4
    12.990644     0.506621    0.002611      16        0        4
    13.000625     0.500628    0.003020      16        0        4
    13.010603     0.509383    0.003488      16        0        4
    13.020580     0.511903    0.003832      16        0        4
    13.030557     0.506802    0.003368      16        0        4
    13.040531     0.510814    0.004136      16        0        4
    13.050504     0.511350    0.004033      16        0        4
    13.060474     0.508095    0.004344      16        0        4
    13.070444     0.514432    0.003834      16        0        4
    13.080411     0.513731    0.002870      16        0        4
    13.090377     0.507139    0.002994      16        0        4
    13.100341     0.515703    0.003172      16        0        4
    13.110304     0.515418    0.003503      16        0        4
    13.120264     0.523159    0.003455      16        0        4
    13.130223     0.521795    0.003995      16        0        4
    13.140181     0.535186    0.007364      16        0        4
    13.150137     0.535654    0.005497      16        0        4
    13.160091     0.559187    0.005090      16        0        4
    13.170043     0.650335    0.046950      16        0        4
    13.179994     0.902894    0.005234      16        0        4
    13.189943     0.816937    0.010803      16        0        4
    13.199890     0.604651    0.006738      16        0        4
    13.209837          nan         nan      16        0        4
    13.219781          nan         nan      16        0        4
    13.229723          nan         nan      16        0        4
    13.239664          nan         nan      16        0        4
    13.249603          nan         nan      16        0        4
    13.259541          nan         nan      16        0        4
    13.269477          nan         nan      16        0        4
    13.279411          nan         nan      16        0        4
    13.289343          nan         nan      16        0        4
    13.299274          nan         nan      16        0        4
    13.309198          nan         nan      16        0        4
    13.319121          nan         nan      16        0        4
    13.329047          nan         nan      16        0        4
    13.338971          nan         nan      16        0        4
    13.348894          nan         nan      16        0        4
    13.358815          nan         nan      16        0        4
    13.368734          nan         nan      16        0        4
    13.378653          nan         nan      16        0        4
    13.388569          nan         nan      16        0        4
    13.398483          nan         nan      16        0        4
    13.103533          nan         nan      15        0        5
    13.114290          nan         nan      15        0        5
    13.125046          nan         nan      15        0        5
    13.135799          nan         nan      15        0        5
    13.146560          nan         nan      15        0        5
    13.157318          nan         nan      15        0        5
    13.168066          nan         nan      15        0        5
    13.178813          nan         nan      15        0        5
    13.189557          nan         nan      15        0        5
    13.200300     0.600137    0.006671      15        0        5
    13.211040     0.538496    0.004352      15        0        5
    13.221781     0.521842    0.003840      15        0        5
    13.232518     0.524337    0.004812      15        0        5
    13.243254     0.507868    0.005254      15        0        5
    13.253986     0.505815    0.004672      15        0        5
    13.264719     0.508837    0.004097      15        0        5
    13.275449     0.512190    0.004329      15        0        5
    13.286178     0.517487    0.005638      15        0        5
    13.296904     0.509730    0.003719      15        0        5
    13.307629     0.515948    0.003655      15        0        5
    13.318352     0.513773    0.004122      15        0        5
    13.329072     0.517802    0.005055      15        0        5
    13.339800     0.512351    0.003902      15        0        5
    13.350525     0.514766    0.004943      15        0        5
    13.361240     0.515112    0.005759      15        0        5
    13.371954     0.509235    0.003631      15        0        5
    13.382666     0.503642    0.004869      15        0        5
    13.393375     0.517202    0.005491      15        0        5
    13.404084     0.515328    0.004920      15        0        5
    13.414791     0.510504    0.040625      15        0        5
    13.425495     0.517081    0.003452      15        0        5
    13.436197     0.511979    0.004957      15        0        5
    13.446898     0.518534    0.005774      15        0        5
    13.457410     0.520393    0.005761      15        0        5
    13.468107     0.529307    0.004037      15        0        5
    13.478803     0.534853    0.006320      15        0        5
    13.489496     0.532778    0.006552      15        0        5
    13.500188     0.524663    0.005007      15        0        5
    13.510878     0.517853    0.004302      15        0        5
    13.521565     0.516487    0.003442      15        0        5
    13.532251     0.517476    0.005164      15        0        5
    13.542935     0.522180    0.005114      15        0        5
    13.553618     0.518308    0.005063      15        0        5
    13.564299     0.520944    0.004718      15        0        5
    13.574978     0.515158    0.006553      15        0        5
    13.585655     0.520038    0.005352      15        0        5
    13.596331     0.521717    0.006139      15        0        5
    13.607004     0.526324    0.005954      15        0        5
    13.617676     0.520951    0.004360      15        0        5
    13.628345     0.523173    0.006032      15        0        5
    13.639013     0.527274    0.005093      15        0        5
    13.649488     0.513791    0.005749      15        0        5
    13.660152     0.524929    0.005411      15        0        5
    13.670815     0.518701    0.043004      15        0        5
    13.681476     0.523878    0.004587      15        0        5
    13.692135     0.531686    0.005168      15        0        5
    13.702791     0.530578    0.005307      15        0        5
    13.713448     0.533242    0.005046      15        0        5
    13.724100     0.524252    0.004358      15        0        5
    13.734752     0.536047    0.004295      15        0        5
    13.745401     0.533114    0.005088      15        0        5
    13.756050     0.532776    0.005040      15        0        5
    13.766697     0.536185    0.005477      15        0        5
    13.777341     0.540531    0.004410      15        0        5
    13.787984     0.528212    0.005811      15        0        5
    13.798624     0.532281    0.005811      15        0        5
    13.809263     0.542473    0.006322      15        0        5
    13.819901     0.541739    0.005895      15        0        5
    13.830537     0.544684    0.005122      15        0        5
    13.841171     0.540702    0.005427      15        0        5
    13.851803     0.541963    0.005498      15        0        5
    13.862432     0.564814    0.052904      15        0        5
    13.873061     0.550300    0.005652      15        0        5
    13.883688     0.549487    0.004716      15        0        5
    13.894313     0.555078    0.005002      15        0        5
    13.904936     0.552079    0.006030      15        0        5
    13.915558     0.554389    0.006193      15        0        5
    13.926176     0.556606    0.005583      15        0        5
    13.936794     0.558903    0.004668      15        0        5
    13.947411     0.552899    0.004834      15        0        5
    13.958025     0.549264    0.005610      15        0        5
    13.968637     0.556360    0.006015      15        0        5
    13.979248     0.550043    0.005733      15        0        5
    13.989857     0.562953    0.004478      15        0        5
    14.000463     0.559339    0.004781      15        0        5
    14.011068     0.558777    0.005543      15        0        5
    14.021673     0.561110    0.005772      15        0        5
    14.032274     0.563241    0.005285      15        0        5
    14.042875     0.562464    0.005383      15        0        5
    14.053473     0.559378    0.004923      15        0        5
    14.064070     0.566612    0.005127      15        0        5
    14.074664     0.558609    0.006990      15        0        5
    14.085257     0.563235    0.004901      15        0        5
    14.095848     0.556246    0.005803      15        0        5
    14.106438     0.569404    0.004177      15        0        5
    14.117025     0.562508    0.005393      15        0        5
    14.127611     0.548910    0.006704      15        0        5
    14.138195     0.567321    0.005952      15        0        5
    14.148778     0.578796    0.009276      15        0        5
    14.159359     0.563963    0.005903      15        0        5
    14.169937     0.560010    0.006597      15        0        5
    14.180515     0.568319    0.008293      15        0        5
    14.191091     0.558371    0.005892      15        0        5
    14.201664          nan         nan      15        0        5
    14.212236          nan         nan      15        0        5
    14.222806          nan         nan      15        0        5
    14.233375          nan         nan      15        0        5
    14.243940          nan         nan      15        0        5
    14.254505          nan         nan      15        0        5
    14.265069          nan         nan      15        0        5
    14.275631          nan         nan      15        0        5
