|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    12.790674     0.943571    0.122624      16        0        4
    12.800688     0.940563    0.006333      16        0        4
    12.810700     0.944175    0.006433      16        0        4
    12.820712     0.945101    0.005550      16        0        4
    12.830721     0.934523    0.008883      16        0        4
    12.840729     0.948596    0.007209      16        0        4
    12.850735     0.939661    0.006492      16        0        4
    12.860740     0.949862    0.005262      16        0        4
    12.870743     0.949451    0.008843      16        0        4
    12.880743     0.949071    0.009762      16        0        4
    12.890743     0.937720    0.008695      16        0        4
    12.900741     0.946211    0.007245      16        0        4
    12.910736     0.943049    0.004752      16        0        4
    12.920731     0.946447    0.004768      16        0        4
    12.930723     0.953846    0.005271      16        0        4
    12.940714     0.976081    0.280466      16        0        4
    12.950704     1.073310    0.004462      16        0        4
    12.960691     1.091758    0.005270      16        0        4
    12.970676     1.088161    0.008133      16        0        4
    12.980661     0.965586    0.006156      16        0        4
    12.990644     0.960118    0.004994      16        0        4
    13.000625     0.934200    0.004073      16        0        4
    13.010603     0.951042    0.004234      16        0        4
    13.020580     0.949933    0.004272      16        0        4
    13.030557     0.939647    0.006026      16        0        4
    13.040531     0.947805    0.006282      16        0        4
    13.050504     0.945612    0.004775      16        0        4
    13.060474     0.948766    0.003940      16        0        4
    13.070444     0.938218    0.005253      16        0        4
    13.080411     0.946265    0.004431      16        0        4
    13.090377     0.928299    0.004141      16        0        4
    13.100341     0.950127    0.005876      16        0        4
    13.110304     0.930562    0.006434      16        0        4
    13.120264     0.954165    0.005061      16        0        4
    13.130223     0.936242    0.007823      16        0        4
    13.140181     0.960520    0.031614      16        0        4
    13.150137     0.955186    0.008101      16        0        4
    13.160091     0.950462    0.004766      16        0        4
    13.170043     0.936910    0.325027      16        0        4
    13.179994     0.936256    0.006518      16        0        4
    13.189943     0.961982    0.006331      16        0        4
    13.199890     0.941307    0.006960      16        0        4
    13.209837          nan         nan      16        0        4
    13.219781          nan         nan      16        0        4
    13.229723          nan         nan      16        0        4
    13.239664          nan         nan      16        0        4
    13.249603          nan         nan      16        0        4
    13.259541          nan         nan      16        0        4
    13.269477          nan         nan      16        0        4
    13.279411          nan         nan      16        0        4
    13.289343          nan         nan      16        0        4
    13.299274          nan         nan      16        0        4
    13.309198          nan         nan      16        0        4
    13.319121          nan         nan      16        0        4
    13.329047          nan         nan      16        0        4
    13.338971          nan         nan      16        0        4
    13.348894          nan         nan      16        0        4
    13.358815          nan         nan      16        0        4
    13.368734          nan         nan      16        0        4
    13.378653          nan         nan      16        0        4
    13.388569          nan         nan      16        0        4
    13.398483          nan         nan      16        0        4
    13.103533          nan         nan      15        0        5
    13.114290          nan         nan      15        0        5
    13.125046          nan         nan      15        0        5
    13.135799          nan         nan      15        0        5
    13.146560          nan         nan      15        0        5
    13.157318          nan         nan      15        0        5
    13.168066          nan         nan      15        0        5
    13.178813          nan         nan      15        0        5
    13.189557          nan         nan      15        0        5
    13.200300     0.942028    0.009201      15        0        5
    13.211040     0.977795    0.006155      15        0        5
    13.221781     0.975932    0.007070      15        0        5
    13.232518     0.984469    0.008519      15        0        5
    13.243254     0.962964    0.008810      15        0        5
