|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    14.243940          nan         nan      15        0        5
    14.254505          nan         nan      15        0        5
    14.265069          nan         nan      15        0        5
    14.275631          nan         nan      15        0        5
    14.286190          nan         nan      15        0        5
    14.296748          nan         nan      15        0        5
    14.307295          nan         nan      15        0        5
    14.317840          nan         nan      15        0        5
    14.328392          nan         nan      15        0        5
    14.338943          nan         nan      15        0        5
    14.349491          nan         nan      15        0        5
    14.360039          nan         nan      15        0        5
    14.370584          nan         nan      15        0        5
    14.381128          nan         nan      15        0        5
    14.391670          nan         nan      15        0        5
    14.021078          nan         nan      14        0        6
    14.032586          nan         nan      14        0        6
    14.044092          nan         nan      14        0        6
    14.055597          nan         nan      14        0        6
    14.067112          nan         nan      14        0        6
    14.078626          nan         nan      14        0        6
    14.090124          nan         nan      14        0        6
    14.101622          nan         nan      14        0        6
    14.113115          nan         nan      14        0        6
    14.124608          nan         nan      14        0        6
    14.136099          nan         nan      14        0        6
    14.147587          nan         nan      14        0        6
    14.159074          nan         nan      14        0        6
    14.170559          nan         nan      14        0        6
    14.182041          nan         nan      14        0        6
    14.193522          nan         nan      14        0        6
    14.205001     0.423606    0.006070      14        0        6
    14.216478     0.414804    0.126494      14        0        6
    14.227953     0.420677    0.007367      14        0        6
    14.239426     0.425220    0.005672      14        0        6
    14.250896     0.423890    0.006494      14        0        6
    14.262365     0.419401    0.004773      14        0        6
    14.273833     0.421010    0.005626      14        0        6
    14.285313     0.436684    0.166559      14        0        6
    14.296789     0.425161    0.005468      14        0        6
    14.308250     0.418445    0.004699      14        0        6
    14.319710     0.421709    0.004994      14        0        6
    14.331167     0.433711    0.005461      14        0        6
    14.342623     0.434293    0.004738      14        0        6
    14.354076     0.440972    0.005194      14        0        6
    14.365528     0.429688    0.006318      14        0        6
    14.376977     0.444202    0.022266      14        0        6
    14.388425     0.427524    0.005707      14        0        6
    14.399870     0.434593    0.007072      14        0        6
    14.411314     0.435386    0.004127      14        0        6
    14.422756     0.431836    0.006701      14        0        6
    14.434196     0.439115    0.006215      14        0        6
    14.445634     0.437145    0.008624      14        0        6
    14.457070     0.429783    0.005946      14        0        6
    14.468504     0.431190    0.006852      14        0        6
    14.479937     0.435006    0.006398      14        0        6
    14.491125     0.434512    0.006636      14        0        6
    14.502553     0.423854    0.008529      14        0        6
    14.513980     0.437645    0.006098      14        0        6
    14.525404     0.430289    0.007697      14        0        6
    14.536826     0.444719    0.007100      14        0        6
    14.548246     0.435726    0.008375      14        0        6
    14.559665     0.441979    0.187464      14        0        6
    14.571081     0.438722    0.011069      14        0        6
    14.582496     0.433262    0.019078      14        0        6
    14.593908     0.441011    0.120534      14        0        6
    14.605075     0.439119    0.007141      14        0        6
    14.616484     0.448152    0.007294      14        0        6
    14.627890     0.433916    0.078944      14        0        6
    14.639295     0.456947    0.006884      14        0        6
    14.650697     0.476206    0.006075      14        0        6
    14.662098     0.526151    0.009905      14        0        6
    14.673496     0.581186    0.008957      14        0        6
    14.684894     0.539550    0.008565      14        0        6
    14.696289     0.468499    0.006269      14        0        6
    14.707682     0.456145    0.007072      14        0        6
    14.719073     0.445559    0.006482      14        0        6
    14.730462     0.442025    0.005222      14        0        6
    14.741850     0.452974    0.006653      14        0        6
    14.753235     0.452399    0.006601      14        0        6
    14.764618     0.458067    0.007316      14        0        6
    14.776001     0.457962    0.006985      14        0        6
    14.787380     0.449529    0.005827      14        0        6
    14.798758     0.452335    0.005681      14        0        6
    14.810133     0.443783    0.005335      14        0        6
    14.821507     0.451172    0.005910      14        0        6
    14.832880     0.456651    0.005641      14        0        6
    14.844250     0.447308    0.005139      14        0        6
    14.855618     0.449266    0.005204      14        0        6
    14.866984     0.441819    0.005381      14        0        6
    14.878349     0.447007    0.004591      14        0        6
    14.889711     0.455736    0.005164      14        0        6
    14.901073     0.454246    0.004131      14        0        6
    14.912432     0.451262    0.004234      14        0        6
    14.923788     0.445310    0.004798      14        0        6
    14.935143     0.453888    0.005063      14        0        6
    14.946496     0.447778    0.004555      14        0        6
    14.957848     0.453269    0.004635      14        0        6
    14.969196     0.459097    0.005634      14        0        6
    14.980544     0.457532    0.006017      14        0        6
    14.991890     0.454455    0.005165      14        0        6
    15.003233     0.453963    0.004642      14        0        6
    15.014575     0.444162    0.006699      14        0        6
    15.025915     0.448385    0.005668      14        0        6
    15.037252     0.442001    0.006507      14        0        6
    15.048589     0.444547    0.007005      14        0        6
    15.059923     0.443922    0.004945      14        0        6
    15.071256     0.447903    0.006202      14        0        6
    15.082586     0.449772    0.007745      14        0        6
    15.093915     0.468168    0.010795      14        0        6
    15.105242     0.471446    0.008832      14        0        6
    15.116566     0.454551    0.006074      14        0        6
    15.127890     0.453940    0.008651      14        0        6
    15.139210     0.465210    0.006751      14        0        6
    15.150530     0.455412    0.006187      14        0        6
    15.161847     0.452153    0.007689      14        0        6
    15.172903     0.467536    0.008379      14        0        6
    15.184216     0.457326    0.007793      14        0        6
    15.195528     0.444786    0.005815      14        0        6
    15.206838          nan         nan      14        0        6
    15.218145          nan         nan      14        0        6
    15.229451          nan         nan      14        0        6
    15.240755          nan         nan      14        0        6
    15.252057          nan         nan      14        0        6
    15.263357          nan         nan      14        0        6
    15.274656          nan         nan      14        0        6
    15.285953          nan         nan      14        0        6
    15.297214          nan         nan      14        0        6
    15.308507          nan         nan      14        0        6
    15.319798          nan         nan      14        0        6
    15.330824          nan         nan      14        0        6
    15.342111          nan         nan      14        0        6
    15.353395          nan         nan      14        0        6
    15.364677          nan         nan      14        0        6
    15.375959          nan         nan      14        0        6
    15.387239          nan         nan      14        0        6
    15.398516          nan         nan      14        0        6
    15.100754          nan         nan      13        0        7
    15.113121          nan         nan      13        0        7
    15.125486          nan         nan      13        0        7
    15.137850          nan         nan      13        0        7
    15.150210          nan         nan      13        0        7
    15.162569          nan         nan      13        0        7
    15.174927          nan         nan      13        0        7
    15.187281          nan         nan      13        0        7
    15.199634          nan         nan      13        0        7
    15.211985     0.464460    0.009012      13        0        7
    15.224035     0.459937    0.008708      13        0        7
    15.236382     0.451967    0.009857      13        0        7
    15.248726     0.469029    0.013312      13        0        7
    15.261067     0.447467    0.013978      13        0        7
    15.273407     0.448008    0.011416      13        0        7
    15.285789     0.451615    0.009809      13        0        7
    15.298124     0.473550    0.010400      13        0        7
    15.310159     0.456079    0.007465      13        0        7
    15.322489     0.480259    0.011683      13        0        7
    15.334818     0.466672    0.007987      13        0        7
    15.347145     0.459771    0.006929      13        0        7
    15.359470     0.468745    0.008006      13        0        7
    15.371793     0.457607    0.006425      13        0        7
    15.384113     0.465160    0.006538      13        0        7
    15.396431     0.471220    0.061866      13        0        7
    15.408748     0.463331    0.007982      13        0        7
    15.421062     0.462660    0.007208      13        0        7
    15.433374     0.467799    0.004950      13        0        7
    15.445684     0.469001    0.005368      13        0        7
    15.457993     0.460475    0.004442      13        0        7
    15.470299     0.461770    0.005165      13        0        7
    15.482602     0.470544    0.005023      13        0        7
    15.494904     0.463487    0.005117      13        0        7
    15.507204     0.473462    0.005151      13        0        7
    15.519501     0.474385    0.005130      13        0        7
    15.531797     0.463687    0.005463      13        0        7
    15.544090     0.471840    0.005495      13        0        7
    15.556381     0.486195    0.124655      13        0        7
    15.568670     0.481848    0.005905      13        0        7
    15.580958     0.484020    0.005851      13        0        7
    15.593243     0.478659    0.007497      13        0        7
    15.605526     0.463621    0.006544      13        0        7
    15.617499     0.460675    0.006519      13        0        7
    15.629778     0.468023    0.007624      13        0        7
    15.642055     0.482713    0.009551      13        0        7
    15.654329     0.473393    0.010009      13        0        7
    15.666601     0.469845    0.009495      13        0        7
    15.678919     0.460173    0.008906      13        0        7
    15.691188     0.463819    0.008704      13        0        7
    15.703454     0.472324    0.009871      13        0        7
    15.715718     0.466967    0.009990      13        0        7
    15.727981     0.472054    0.008754      13        0        7
    15.740240     0.475009    0.010003      13        0        7
    15.752186     0.471571    0.006614      13        0        7
    15.764441     0.485646    0.007545      13        0        7
    15.776695     0.485872    0.006417      13        0        7
    15.788947     0.475517    0.007084      13        0        7
    15.801196     0.475786    0.007457      13        0        7
    15.813444     0.478133    0.006874      13        0        7
    15.825689     0.484127    0.005816      13        0        7
    15.837933     0.484440    0.006470      13        0        7
    15.850174     0.475876    0.006435      13        0        7
    15.862413     0.494352    0.008137      13        0        7
    15.874651     0.480040    0.005335      13        0        7
    15.886887     0.468748    0.005327      13        0        7
    15.899118     0.503831    0.006525      13        0        7
    15.911350     0.507597    0.004483      13        0        7
    15.923578     0.563069    0.006296      13        0        7
    15.935806     0.674316    0.005207      13        0        7
    15.948030     0.675132    0.008291      13        0        7
    15.960254     0.564699    0.006856      13        0        7
    15.972475     0.495006    0.005221      13        0        7
    15.984694     0.485539    0.006310      13        0        7
    15.996910     0.488714    0.006656      13        0        7
    16.009125     0.489349    0.006672      13        0        7
    16.021339     0.494369    0.005307      13        0        7
    16.033548     0.480119    0.006091      13        0        7
    16.045757     0.472052    0.006370      13        0        7
    16.057964     0.488663    0.006516      13        0        7
    16.070168     0.479255    0.007040      13        0        7
    16.082371     0.473480    0.006168      13        0        7
    16.094250     0.484677    0.007445      13        0        7
    16.106398     0.474904    0.027743      13        0        7
    16.118593     0.493029    0.010344      13        0        7
    16.130787     0.501174    0.008924      13        0        7
    16.142979     0.479565    0.008126      13        0        7
    16.155169     0.479313    0.010127      13        0        7
    16.167356     0.484448    0.009020      13        0        7
    16.179543     0.485824    0.118980      13        0        7
    16.191727     0.495444    0.009357      13        0        7
    16.203583     0.494824    0.009186      13        0        7
    16.215763     0.469711    0.008052      13        0        7
    16.227942     0.481690    0.007799      13        0        7
    16.240116     0.482747    0.008662      13        0        7
    16.252291     0.490405    0.008190      13        0        7
    16.264462     0.487552    0.010631      13        0        7
    16.276630     0.492403    0.008579      13        0        7
    16.288799     0.512800    0.007755      13        0        7
    16.300964     0.492104    0.009894      13        0        7
    16.313128     0.487355    0.011547      13        0        7
    16.325291     0.486357    0.008786      13        0        7
    16.337448     0.508165    0.010148      13        0        7
    16.349606     0.487951    0.008617      13        0        7
    16.361763     0.481746    0.009220      13        0        7
    16.373917     0.502930    0.012486      13        0        7
    16.386066     0.480347    0.008863      13        0        7
    16.398216     0.505254    0.007943      13        0        7
    16.410364     0.475864    0.006990      13        0        7
    16.422510     0.556783    0.008419      13        0        7
    16.434654     0.505958    0.007053      13        0        7
    16.446796     0.474191    0.007192      13        0        7
    16.458935     0.494893    0.224319      13        0        7
    16.471073     0.491285    0.007214      13        0        7
    16.483208     0.498993    0.006121      13        0        7
    16.495316     0.493588    0.007537      13        0        7
    16.507418          nan         nan      13        0        7
    16.519547          nan         nan      13        0        7
    16.531675          nan         nan      13        0        7
    16.543800          nan         nan      13        0        7
    16.555923          nan         nan      13        0        7
    16.568047          nan         nan      13        0        7
    16.580166          nan         nan      13        0        7
    16.592283          nan         nan      13        0        7
    16.313602          nan         nan      12        0        8
    16.326973          nan         nan      12        0        8
    16.340342          nan         nan      12        0        8
    16.353708          nan         nan      12        0        8
    16.367073          nan         nan      12        0        8
    16.380436          nan         nan      12        0        8
    16.393831          nan         nan      12        0        8
    16.407223          nan         nan      12        0        8
    16.420578          nan         nan      12        0        8
    16.433933          nan         nan      12        0        8
    16.447283          nan         nan      12        0        8
    16.460632          nan         nan      12        0        8
    16.473598          nan         nan      12        0        8
    16.486942          nan         nan      12        0        8
    16.500284     0.478079    0.026900      12        0        8
    16.513622     0.510213    0.199174      12        0        8
    16.526960     0.493566    0.011886      12        0        8
    16.539913     0.486517    0.008293      12        0        8
    16.553246     0.518212    0.085614      12        0        8
    16.566574     0.490666    0.009553      12        0        8
    16.579903     0.482923    0.009081      12        0        8
    16.593227     0.504120    0.008594      12        0        8
    16.606550     0.507722    0.009455      12        0        8
    16.619871     0.510790    0.007213      12        0        8
    16.633190     0.502919    0.007898      12        0        8
    16.646505     0.508584    0.008288      12        0        8
    16.659821     0.496807    0.009361      12        0        8
    16.673134     0.516284    0.009603      12        0        8
    16.686478     0.503764    0.006731      12        0        8
    16.699787     0.513874    0.008714      12        0        8
    16.713127     0.522931    0.166081      12        0        8
    16.726429     0.510362    0.008132      12        0        8
    16.739731     0.511173    0.007936      12        0        8
    16.753031     0.507692    0.008830      12        0        8
    16.766327     0.516077    0.008377      12        0        8
    16.779621     0.523210    0.009015      12        0        8
    16.792912     0.505626    0.009855      12        0        8
    16.805811     0.520601    0.013241      12        0        8
    16.819098     0.504382    0.140571      12        0        8
    16.832382     0.532187    0.010671      12        0        8
    16.845665     0.524994    0.009419      12        0        8
    16.858946     0.516177    0.009105      12        0        8
    16.871830     0.527506    0.008598      12        0        8
    16.885105     0.521685    0.008218      12        0        8
    16.898380     0.512313    0.007531      12        0        8
    16.911650     0.516791    0.007823      12        0        8
    16.924919     0.535823    0.007705      12        0        8
    16.938185     0.523636    0.007041      12        0        8
    16.951450     0.532897    0.006234      12        0        8
    16.964710     0.538603    0.007304      12        0        8
    16.977970     0.536071    0.005483      12        0        8
    16.991228     0.535677    0.006979      12        0        8
    17.004484     0.520229    0.006672      12        0        8
    17.017738     0.530078    0.006751      12        0        8
    17.030989     0.512633    0.005621      12        0        8
    17.044237     0.507191    0.005107      12        0        8
    17.057484     0.518718    0.039970      12        0        8
    17.070728     0.530998    0.006645      12        0        8
    17.083969     0.534189    0.008440      12        0        8
    17.097210     0.534115    0.060451      12        0        8
    17.110449     0.539147    0.009464      12        0        8
    17.123684     0.507265    0.009247      12        0        8
    17.136917     0.526259    0.009377      12        0        8
    17.150148     0.525887    0.147992      12        0        8
    17.162975     0.507814    0.021376      12        0        8
    17.176201     0.521696    0.011309      12        0        8
    17.189426     0.520146    0.008402      12        0        8
    17.202648     0.518389    0.011409      12        0        8
    17.215868     0.522451    0.010167      12        0        8
    17.228682     0.510189    0.008962      12        0        8
    17.241896     0.528437    0.009111      12        0        8
    17.255108     0.527394    0.010244      12        0        8
    17.268318     0.522220    0.009122      12        0        8
    17.281528     0.538696    0.008701      12        0        8
    17.294735     0.545366    0.009732      12        0        8
    17.307938     0.530775    0.008577      12        0        8
    17.321140     0.536781    0.006604      12        0        8
    17.334339     0.535491    0.036956      12        0        8
    17.347538     0.527529    0.005615      12        0        8
    17.360733     0.523777    0.005919      12        0        8
    17.373928     0.547222    0.006075      12        0        8
    17.387117     0.526472    0.005546      12        0        8
    17.400307     0.544351    0.005699      12        0        8
    17.413494     0.541385    0.005290      12        0        8
    17.426678     0.553090    0.006426      12        0        8
    17.439861     0.553880    0.008569      12        0        8
    17.453041     0.594377    0.010144      12        0        8
    17.466219     0.649369    0.011091      12        0        8
    17.479393     0.596233    0.009996      12        0        8
    17.492569     0.536668    0.008035      12        0        8
    17.505741     0.529465    0.145446      12        0        8
    17.518496     0.552336    0.010977      12        0        8
    17.531662     0.513206    0.011703      12        0        8
    17.544827     0.545303    0.012423      12        0        8
    17.557989     0.509911    0.008857      12        0        8
    17.570734     0.554405    0.008614      12        0        8
    17.584309     0.542452    0.014543      12        0        8
    17.597466     0.516287    0.014883      12        0        8
    17.610161     0.509365    0.009795      12        0        8
    17.623310     0.515180    0.013204      12        0        8
    17.636417     0.531475    0.012831      12        0        8
    17.649565     0.522666    0.012468      12        0        8
    17.662708     0.515715    0.008180      12        0        8
    17.675850     0.529632    0.010159      12        0        8
    17.688992     0.534641    0.008337      12        0        8
    17.702129     0.540503    0.008219      12        0        8
    17.715267     0.542814    0.008638      12        0        8
    17.728401     0.540619    0.006521      12        0        8
    17.741531     0.550996    0.006465      12        0        8
    17.754662     0.535974    0.009123      12        0        8
    17.767790     0.548493    0.005427      12        0        8
    17.780914     0.519892    0.072046      12        0        8
    17.794039     0.564800    0.006669      12        0        8
    17.807159     0.523044    0.010986      12        0        8
    17.820278     0.558485    0.008850      12        0        8
    17.833397     0.548929    0.008179      12        0        8
    17.846512     0.549979    0.009546      12        0        8
    17.859623     0.545986    0.009932      12        0        8
    17.872734     0.542608    0.007961      12        0        8
    17.885843     0.534070    0.008267      12        0        8
    17.898523     0.529829    0.014886      12        0        8
    17.810749          nan         nan      11        0        9
    17.825287          nan         nan      11        0        9
    17.839823          nan         nan      11        0        9
    17.854357          nan         nan      11        0        9
    17.868944          nan         nan      11        0        9
    17.883528          nan         nan      11        0        9
    17.898056          nan         nan      11        0        9
    17.912579     0.573505    0.011043      11        0        9
    17.927101     0.559319    0.010496      11        0        9
    17.941620     0.564512    0.010506      11        0        9
    17.955647     0.540475    0.012688      11        0        9
    17.970161     0.549516    0.011220      11        0        9
    17.984673     0.539453    0.012864      11        0        9
    17.999180     0.560497    0.014251      11        0        9
    18.013195     0.570632    0.009394      11        0        9
    18.027699     0.546316    0.008021      11        0        9
    18.042200     0.541297    0.009339      11        0        9
    18.056698     0.539699    0.009951      11        0        9
    18.071194     0.538279    0.006641      11        0        9
    18.085690     0.535438    0.006284      11        0        9
    18.100180     0.539820    0.008887      11        0        9
    18.114670     0.555951    0.010583      11        0        9
    18.129154     0.552079    0.007670      11        0        9
    18.143639     0.540542    0.008287      11        0        9
    18.158121     0.536058    0.007613      11        0        9
    18.172600     0.541372    0.008924      11        0        9
    18.187077     0.542509    0.009437      11        0        9
    18.201611     0.551655    0.010947      11        0        9
    18.216084     0.543132    0.011434      11        0        9
    18.229994     0.540705    0.013373      11        0        9
    18.244579     0.561055    0.013688      11        0        9
    18.259045     0.536728    0.011310      11        0        9
    18.273506     0.551099    0.011709      11        0        9
    18.287966     0.549403    0.013876      11        0        9
    18.301922     0.538458    0.009252      11        0        9
    18.316376     0.548884    0.008381      11        0        9
    18.330826     0.564692    0.176168      11        0        9
    18.345276     0.546019    0.007434      11        0        9
    18.359724     0.532622    0.007580      11        0        9
    18.374168     0.547685    0.006435      11        0        9
    18.388611     0.554443    0.006727      11        0        9
    18.403051     0.548701    0.007104      11        0        9
    18.417488     0.551950    0.007877      11        0        9
    18.431923     0.570410    0.010626      11        0        9
    18.446358     0.549786    0.007158      11        0        9
    18.460787     0.547535    0.009670      11        0        9
    18.475216     0.541471    0.008423      11        0        9
    18.489643     0.557143    0.010670      11        0        9
    18.504065     0.562242    0.009873      11        0        9
    18.517977     0.548591    0.009039      11        0        9
    18.532394     0.566667    0.010356      11        0        9
    18.546810     0.548536    0.009864      11        0        9
    18.560713     0.530888    0.010455      11        0        9
    18.575123     0.566216    0.128281      11        0        9
    18.589531     0.555769    0.010666      11        0        9
    18.603937     0.551868    0.006093      11        0        9
    18.618340     0.568430    0.007662      11        0        9
    18.632740     0.563631    0.010893      11        0        9
    18.647141     0.554407    0.007730      11        0        9
    18.661537     0.565989    0.008912      11        0        9
    18.675930     0.572050    0.193598      11        0        9
    18.690323     0.540977    0.006419      11        0        9
    18.704712     0.581280    0.007798      11        0        9
    18.719097     0.567067    0.007915      11        0        9
    18.733482     0.558064    0.007156      11        0        9
    18.747864     0.565922    0.009704      11        0        9
    18.762245     0.572260    0.008498      11        0        9
    18.776623     0.556447    0.008573      11        0        9
    18.790997     0.550560    0.012246      11        0        9
    18.804850     0.562768    0.012164      11        0        9
    18.819220     0.553618    0.008450      11        0        9
    18.833588     0.567227    0.013709      11        0        9
    18.847431     0.575520    0.010900      11        0        9
    18.861794     0.558150    0.009194      11        0        9
    18.876154     0.568590    0.010672      11        0        9
    18.890511     0.574264    0.010146      11        0        9
    18.904869     0.582457    0.008859      11        0        9
    18.919220     0.564106    0.006133      11        0        9
    18.933571     0.572661    0.005531      11        0        9
    18.947920     0.554587    0.007861      11        0        9
    18.962265     0.530179    0.010599      11        0        9
    18.976610     0.560176    0.009837      11        0        9
    18.990952     0.591174    0.010597      11        0        9
    19.005291     0.564411    0.008263      11        0        9
    19.019627     0.559106    0.008655      11        0        9
    19.033962     0.548388    0.009176      11        0        9
    19.048294     0.554945    0.008647      11        0        9
    19.062626     0.540601    0.008817      11        0        9
    19.076885     0.550585    0.192004      11        0        9
    19.090614     0.549480    0.012044      11        0        9
    19.104935     0.546606    0.017606      11        0        9
    19.119255     0.592220    0.011364      11        0        9
    19.133574     0.574190    0.008866      11        0        9
    19.147888     0.577030    0.246223      11        0        9
    19.161669     0.680025    0.012453      11        0        9
    19.175980     0.705948    0.014730      11        0        9
    19.190287     0.691386    0.014782      11        0        9
    19.204592     0.628038    0.011289      11        0        9
    19.218895     0.600450    0.009494      11        0        9
    19.233196     0.570457    0.008045      11        0        9
    19.247496     0.599426    0.008930      11        0        9
    19.261791     0.588474    0.007395      11        0        9
    19.276085     0.561523    0.007859      11        0        9
    19.290379     0.646038    0.007173      11        0        9
    19.304668     0.600784    0.009693      11        0        9
    19.318954     0.586735    0.007216      11        0        9
    19.333241     0.604567    0.009732      11        0        9
    19.347523     0.593091    0.011313      11        0        9
    19.361803     0.610582    0.014433      11        0        9
    19.376081     0.606724    0.008615      11        0        9
    19.389816     0.554930    0.007840      11        0        9
    19.404089     0.597017    0.016112      11        0        9
    19.418360     0.646646    0.017455      11        0        9
    19.432629     0.606028    0.016030      11        0        9
    19.446754     0.546060    0.009829      11        0        9
    19.461018          nan         nan      11        0        9
    19.474735          nan         nan      11        0        9
    19.488995          nan         nan      11        0        9
    19.092781          nan         nan      20        1       10
    19.108795          nan         nan      20        1       10
    19.124790          nan         nan      20        1       10
    19.140764          nan         nan      20        1       10
    19.156721          nan         nan      20        1       10
    19.172661          nan         nan      20        1       10
    19.188581          nan         nan      20        1       10
    19.204485          nan         nan      20        1       10
    19.220371          nan         nan      20        1       10
    19.236237          nan         nan      20        1       10
    19.252087          nan         nan      20        1       10
    19.267918          nan         nan      20        1       10
    19.283730          nan         nan      20        1       10
    19.299526          nan         nan      20        1       10
    19.315304          nan         nan      20        1       10
    19.331062          nan         nan      20        1       10
    19.362518          nan         nan      20        1       10
    19.378216          nan         nan      20        1       10
    19.393906          nan         nan      20        1       10
    19.409578          nan         nan      20        1       10
    19.425232          nan         nan      20        1       10
    19.440872          nan         nan      20        1       10
    19.456493          nan         nan      20        1       10
    19.472095          nan         nan      20        1       10
    19.487682          nan         nan      20        1       10
    19.503250     0.646014    0.005234      20        1       10
    19.518805     0.647657    0.008104      20        1       10
    19.534340     0.641952    0.009960      20        1       10
    19.549858     0.676835    0.011858      20        1       10
    19.565361     0.628029    0.016910      20        1       10
    19.580635     0.656451    0.009207      20        1       10
    19.596104     0.631260    0.007888      20        1       10
    19.611557     0.609814    0.007482      20        1       10
    19.626993     0.619260    0.008665      20        1       10
    19.642414     0.610648    0.010785      20        1       10
    19.657818     0.591907    0.012629      20        1       10
    19.673204     0.616817    0.010382      20        1       10
    19.688576     0.610194    0.015289      20        1       10
    19.703907     0.633316    0.011287      20        1       10
    19.719246     0.571973    0.008140      20        1       10
    19.749670     0.612094    0.008880      20        1       10
    19.764961     0.635920    0.008654      20        1       10
    19.780235     0.591169    0.098141      20        1       10
    19.795492     0.627457    0.011191      20        1       10
    19.810734     0.639669    0.008443      20        1       10
    19.825962     0.628030    0.007496      20        1       10
    19.841171     0.620657    0.010756      20        1       10
    19.856365     0.636546    0.005908      20        1       10
    19.871544     0.624421    0.010974      20        1       10
    19.886707     0.652801    0.011643      20        1       10
    19.901833     0.651721    0.093691      20        1       10
    19.916962     0.634250    0.011806      20        1       10
    19.932079     0.630917    0.005245      20        1       10
    19.947178     0.645027    0.009341      20        1       10
    19.962263     0.650910    0.012049      20        1       10
    19.977333     0.664916    0.028483      20        1       10
    19.992386     0.682102    0.006166      20        1       10
    20.007423          nan         nan      20        1       10
    20.022448          nan         nan      20        1       10
    20.037457          nan         nan      20        1       10
    20.052448          nan         nan      20        1       10
    20.067404          nan         nan      20        1       10
    20.082365          nan         nan      20        1       10
    20.097311          nan         nan      20        1       10
    20.112244          nan         nan      20        1       10
    20.126984          nan         nan      20        1       10
    20.141886          nan         nan      20        1       10
    20.156775          nan         nan      20        1       10
    20.171648          nan         nan      20        1       10
    20.186506          nan         nan      20        1       10
    20.201326          nan         nan      20        1       10
    20.216154          nan         nan      20        1       10
    20.230797          nan         nan      20        1       10
    20.245598          nan         nan      20        1       10
    20.260384          nan         nan      20        1       10
    20.275154          nan         nan      20        1       10
    20.289909          nan         nan      20        1       10
    20.304653          nan         nan      20        1       10
    20.319357          nan         nan      20        1       10
    20.348766          nan         nan      20        1       10
    20.363451          nan         nan      20        1       10
    20.378120          nan         nan      20        1       10
    20.392776          nan         nan      20        1       10
    19.804163          nan         nan      19        1       11
    19.821333          nan         nan      19        1       11
    19.838482          nan         nan      19        1       11
    19.855612          nan         nan      19        1       11
    19.872719          nan         nan      19        1       11
    19.889809          nan         nan      19        1       11
    19.923923          nan         nan      19        1       11
    19.940952          nan         nan      19        1       11
    19.957960          nan         nan      19        1       11
    19.974949          nan         nan      19        1       11
    19.991917          nan         nan      19        1       11
    20.008863     0.667673    0.012156      19        1       11
    20.025791     0.670912    0.018626      19        1       11
    20.042702     0.647653    0.011974      19        1       11
    20.059589     0.653420    0.016953      19        1       11
    20.076458     0.637213    0.262596      19        1       11
    20.093309     0.698396    0.012441      19        1       11
    20.110138     0.642917    0.007334      19        1       11
    20.126949     0.611123    0.145238      19        1       11
    20.143742     0.645795    0.034372      19        1       11
    20.160515     0.645537    0.013697      19        1       11
    20.177267     0.639812    0.011578      19        1       11
    20.194002     0.631078    0.353003      19        1       11
    20.210716     0.627215    0.010514      19        1       11
    20.227413     0.648826    0.011273      19        1       11
    20.244089     0.636839    0.005691      19        1       11
    20.260750     0.634407    0.005566      19        1       11
    20.277388     0.639589    0.007645      19        1       11
    20.294008     0.638192    0.007683      19        1       11
    20.310612     0.614582    0.085300      19        1       11
    20.327194     0.642658    0.013101      19        1       11
    20.343758     0.641208    0.080414      19        1       11
    20.360306     0.649393    0.013795      19        1       11
    20.376833     0.643810    0.004483      19        1       11
    20.393341     0.655156    0.008075      19        1       11
    20.409834     0.658547    0.005372      19        1       11
    20.426308     0.652218    0.148030      19        1       11
    20.442760     0.676697    0.005461      19        1       11
    20.459198     0.673359    0.009841      19        1       11
    20.475616     0.671560    0.005820      19        1       11
    20.492018     0.672806    0.007439      19        1       11
    20.508394     0.684112    0.006859      19        1       11
    20.524755     0.666333    0.020900      19        1       11
    20.541100     0.671927    0.012533      19        1       11
    20.557430     0.686338    0.009612      19        1       11
    20.573742     0.670207    0.358114      19        1       11
    20.590034     0.688359    0.006209      19        1       11
    20.606308     0.664927    0.006880      19        1       11
    20.622566     0.669667    0.005208      19        1       11
    20.638807     0.695052    0.007212      19        1       11
    20.655029     0.684795    0.008673      19        1       11
    20.671236     0.691203    0.008096      19        1       11
    20.687424     0.691370    0.012504      19        1       11
    20.703594     0.689490    0.398149      19        1       11
    20.719749     0.668854    0.030103      19        1       11
    20.735886     0.695479    0.030067      19        1       11
    20.752007     0.702424    0.009859      19        1       11
    20.768108     0.692195    0.017117      19        1       11
    20.784195     0.686528    0.007593      19        1       11
    20.800255     0.670422    0.237354      19        1       11
    20.816305     0.694658    0.009601      19        1       11
    20.832336     0.700772    0.238126      19        1       11
    20.848354     0.700894    0.006531      19        1       11
    20.864357     0.680499    0.021270      19        1       11
    20.880341     0.679745    0.014124      19        1       11
    20.896196     0.671379    0.011045      19        1       11
    20.912148          nan         nan      19        1       11
    20.928083          nan         nan      19        1       11
    20.944002          nan         nan      19        1       11
    20.959906          nan         nan      19        1       11
    20.975792          nan         nan      19        1       11
    20.991652          nan         nan      19        1       11
    21.007504          nan         nan      19        1       11
    21.023340          nan         nan      19        1       11
    21.039160          nan         nan      19        1       11
    21.054863          nan         nan      19        1       11
    21.070652          nan         nan      19        1       11
    21.086426          nan         nan      19        1       11
    21.102184          nan         nan      19        1       11
    21.117924          nan         nan      19        1       11
